Unnamed: 0,CHANGE_COMPONENT_ENABLED_STATE,DISABLE_KEYGUARD,KILL_BACKGROUND_PROCESSES,STATUS_BAR,WRITE_HISTORY_BOOKMARKS,CONTROL_LOCATION_UPDATES,DEVICE_POWER,EXPAND_STATUS_BAR,FLASHLIGHT,READ_USER_DICTIONARY,SET_ORIENTATION,SET_TIME,WRITE_USER_DICTIONARY,class
81233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76446,0,0,0,0,1,0,0,0,0,0,0,0,0,1
122501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50857,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153565,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87964,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133773,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9576,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50882,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95453,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146538,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140519,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131158,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19973,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65182,0,0,0,0,0,0,0,0,1,0,0,0,0,1
54113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72044,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104693,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96810,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126954,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80327,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,0,0,0,0,1,0,0,0,0,0,0,0,0,1
112204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37601,0,0,0,0,1,0,0,0,0,0,0,0,0,1
146473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47859,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35291,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137813,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60267,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27545,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39611,0,0,0,1,0,0,0,0,0,0,0,0,0,1
113239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102676,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19866,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133393,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47546,0,0,0,0,1,0,0,0,0,0,0,0,0,1
89971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9533,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109150,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117460,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47295,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68584,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42935,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89919,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129370,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63026,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13513,0,0,0,0,1,0,0,0,0,0,0,0,0,1
162353,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7836,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69778,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67390,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41480,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51038,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85746,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7592,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36987,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99679,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72676,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42966,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68873,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80234,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37714,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72048,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79360,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120445,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52269,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96278,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38975,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149815,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117931,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156673,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111715,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94673,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108443,0,0,0,0,1,0,0,0,0,0,0,0,0,1
113912,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3699,0,0,0,0,0,0,1,0,0,0,0,0,0,1
127911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66190,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158102,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85688,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129640,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113953,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133427,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144123,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63327,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161315,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51596,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155692,0,0,0,0,1,0,0,0,0,0,0,0,0,1
72565,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50257,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33968,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66897,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44491,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30882,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152900,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122475,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38785,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47838,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128282,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87416,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40723,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125167,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19948,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118039,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93152,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48593,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133322,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72628,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124671,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61084,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96587,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140341,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151155,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5277,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29515,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60084,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63932,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35992,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109201,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16513,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87308,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54818,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150671,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29210,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161745,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128688,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74885,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144418,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131692,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27888,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158551,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161573,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150127,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67933,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77499,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99155,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30632,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82873,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22432,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66462,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46574,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152719,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49525,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131470,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104581,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80807,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89432,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96354,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148845,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32822,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100965,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118740,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142570,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33597,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124986,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18118,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126525,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31254,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8651,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88636,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109338,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67185,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14706,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115741,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95941,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138133,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15231,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102142,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93839,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55527,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15444,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123589,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43988,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142514,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31237,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24217,0,0,0,0,1,0,0,0,1,0,0,0,0,1
54668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106802,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46026,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107059,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32675,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16969,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134143,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47547,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139970,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119317,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32572,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58589,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22694,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133854,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63644,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87863,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12366,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111759,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26076,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104594,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,0,0,0,0,0,0,0,0,1,0,0,0,0,1
84673,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71846,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89343,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
